Area.Code..FAO.,Nation,Item,Year,Value,Unit,Element,EmissionFactorTONco2e,ef_agactivity_vegetables_gg_ch4_ha
170,Peru,Lettuce and chicory,2001,46715,tonnes,Production,3.15,147152.25
170,Peru,Lettuce and chicory,2002,38374,tonnes,Production,3.15,120878.1
170,Peru,Lettuce and chicory,2003,38912,tonnes,Production,3.15,122572.8
170,Peru,Lettuce and chicory,2004,33100,tonnes,Production,3.15,104265
170,Peru,Lettuce and chicory,2005,30954,tonnes,Production,3.15,97505.1
170,Peru,Lettuce and chicory,2006,33503,tonnes,Production,3.15,105534.45
170,Peru,Lettuce and chicory,2007,34164,tonnes,Production,3.15,107616.6
170,Peru,Lettuce and chicory,2008,44838,tonnes,Production,3.15,141239.7
170,Peru,Lettuce and chicory,2009,48920,tonnes,Production,3.15,154098
170,Peru,Lettuce and chicory,2010,50443,tonnes,Production,3.15,158895.45
170,Peru,Lettuce and chicory,2011,49014,tonnes,Production,3.15,154394.1
170,Peru,Lettuce and chicory,2012,53130,tonnes,Production,3.15,167359.5
170,Peru,Lettuce and chicory,2013,59925,tonnes,Production,3.15,188763.75
170,Peru,Lettuce and chicory,2014,64320,tonnes,Production,3.15,202608
170,Peru,Lettuce and chicory,2015,68624,tonnes,Production,3.15,216165.6
170,Peru,Lettuce and chicory,2016,73559,tonnes,Production,3.15,231710.85
170,Peru,Lettuce and chicory,2017,74099,tonnes,Production,3.15,233411.85
170,Peru,Lettuce and chicory,2018,77603,tonnes,Production,3.15,244449.45
170,Peru,Lettuce and chicory,2019,79512,tonnes,Production,3.15,250462.8
170,Peru,Spinach,1961,1400,tonnes,Production,0.54,756
170,Peru,Spinach,1962,1400,tonnes,Production,0.54,756
170,Peru,Spinach,1963,1450,tonnes,Production,0.54,783
170,Peru,Spinach,1964,1450,tonnes,Production,0.54,783
170,Peru,Spinach,1965,1500,tonnes,Production,0.54,810
170,Peru,Spinach,1966,1488,tonnes,Production,0.54,803.52
170,Peru,Spinach,1967,2254,tonnes,Production,0.54,1217.16
170,Peru,Spinach,1968,2152,tonnes,Production,0.54,1162.08
170,Peru,Spinach,1969,3980,tonnes,Production,0.54,2149.2
170,Peru,Spinach,1970,7700,tonnes,Production,0.54,4158
170,Peru,Spinach,1971,7963,tonnes,Production,0.54,4300.02
170,Peru,Spinach,1972,5763,tonnes,Production,0.54,3112.02
170,Peru,Spinach,1973,5693,tonnes,Production,0.54,3074.22
170,Peru,Spinach,1974,6621,tonnes,Production,0.54,3575.34
170,Peru,Spinach,1975,6801,tonnes,Production,0.54,3672.54
170,Peru,Spinach,1976,6580,tonnes,Production,0.54,3553.2
170,Peru,Spinach,1977,4175,tonnes,Production,0.54,2254.5
170,Peru,Spinach,1978,3494,tonnes,Production,0.54,1886.76
170,Peru,Spinach,1979,2660,tonnes,Production,0.54,1436.4
170,Peru,Spinach,1980,3507,tonnes,Production,0.54,1893.78
170,Peru,Spinach,1981,4147,tonnes,Production,0.54,2239.38
170,Peru,Spinach,1982,3253,tonnes,Production,0.54,1756.62
170,Peru,Spinach,1983,3505,tonnes,Production,0.54,1892.7
170,Peru,Spinach,1984,4133,tonnes,Production,0.54,2231.82
170,Peru,Spinach,1985,6057,tonnes,Production,0.54,3270.78
170,Peru,Spinach,1986,6576,tonnes,Production,0.54,3551.04
170,Peru,Spinach,1987,6937,tonnes,Production,0.54,3745.98
170,Peru,Spinach,1988,7296,tonnes,Production,0.54,3939.84
170,Peru,Spinach,1989,6721,tonnes,Production,0.54,3629.34
170,Peru,Spinach,1990,6586,tonnes,Production,0.54,3556.44
170,Peru,Spinach,1991,6771,tonnes,Production,0.54,3656.34
170,Peru,Spinach,1992,6827,tonnes,Production,0.54,3686.58
170,Peru,Spinach,1993,7153,tonnes,Production,0.54,3862.62
170,Peru,Spinach,1994,6544,tonnes,Production,0.54,3533.76
170,Peru,Spinach,1995,6791,tonnes,Production,0.54,3667.14
170,Peru,Spinach,1996,6206,tonnes,Production,0.54,3351.24
170,Peru,Spinach,1997,9597,tonnes,Production,0.54,5182.38
170,Peru,Spinach,1998,7127,tonnes,Production,0.54,3848.58
170,Peru,Spinach,1999,9269,tonnes,Production,0.54,5005.26
170,Peru,Spinach,2000,8948,tonnes,Production,0.54,4831.92
170,Peru,Spinach,2001,8291,tonnes,Production,0.54,4477.14
170,Peru,Spinach,2002,11373,tonnes,Production,0.54,6141.42
170,Peru,Spinach,2003,14932,tonnes,Production,0.54,8063.28
170,Peru,Spinach,2004,13908,tonnes,Production,0.54,7510.32
170,Peru,Spinach,2005,12864,tonnes,Production,0.54,6946.56
170,Peru,Spinach,2006,12056,tonnes,Production,0.54,6510.24
170,Peru,Spinach,2007,11952,tonnes,Production,0.54,6454.08
170,Peru,Spinach,2008,14188,tonnes,Production,0.54,7661.52
170,Peru,Spinach,2009,19618,tonnes,Production,0.54,10593.72
170,Peru,Spinach,2010,18561,tonnes,Production,0.54,10022.94
170,Peru,Spinach,2011,26679,tonnes,Production,0.54,14406.66
170,Peru,Spinach,2012,29373,tonnes,Production,0.54,15861.42
170,Peru,Spinach,2013,29714,tonnes,Production,0.54,16045.56
170,Peru,Spinach,2014,29883,tonnes,Production,0.54,16136.82
170,Peru,Spinach,2015,30018,tonnes,Production,0.54,16209.72
170,Peru,Spinach,2016,28535,tonnes,Production,0.54,15408.9
170,Peru,Spinach,2017,24493,tonnes,Production,0.54,13226.22
170,Peru,Spinach,2018,25460,tonnes,Production,0.54,13748.4
170,Peru,Spinach,2019,28643,tonnes,Production,0.54,15467.22
170,Peru,Tomatoes,1961,32000,tonnes,Production,0.46,14720
170,Peru,Tomatoes,1962,22680,tonnes,Production,0.46,10432.8
170,Peru,Tomatoes,1963,24380,tonnes,Production,0.46,11214.8
170,Peru,Tomatoes,1964,40983,tonnes,Production,0.46,18852.18
170,Peru,Tomatoes,1965,50972,tonnes,Production,0.46,23447.12
170,Peru,Tomatoes,1966,66478,tonnes,Production,0.46,30579.88
170,Peru,Tomatoes,1967,64802,tonnes,Production,0.46,29808.92
170,Peru,Tomatoes,1968,61161,tonnes,Production,0.46,28134.06
170,Peru,Tomatoes,1969,56981,tonnes,Production,0.46,26211.26
170,Peru,Tomatoes,1970,61884,tonnes,Production,0.46,28466.64
170,Peru,Tomatoes,1971,60793,tonnes,Production,0.46,27964.78
170,Peru,Tomatoes,1972,69835,tonnes,Production,0.46,32124.1
170,Peru,Tomatoes,1973,65177,tonnes,Production,0.46,29981.42
170,Peru,Tomatoes,1974,69990,tonnes,Production,0.46,32195.4
170,Peru,Tomatoes,1975,70511,tonnes,Production,0.46,32435.06
170,Peru,Tomatoes,1976,69514,tonnes,Production,0.46,31976.44
170,Peru,Tomatoes,1977,75525,tonnes,Production,0.46,34741.5
170,Peru,Tomatoes,1978,63188,tonnes,Production,0.46,29066.48
170,Peru,Tomatoes,1979,62442,tonnes,Production,0.46,28723.32
170,Peru,Tomatoes,1980,67271,tonnes,Production,0.46,30944.66
170,Peru,Tomatoes,1981,65413,tonnes,Production,0.46,30089.98
170,Peru,Tomatoes,1982,96374,tonnes,Production,0.46,44332.04
170,Peru,Tomatoes,1983,67713,tonnes,Production,0.46,31147.98
170,Peru,Tomatoes,1984,65245,tonnes,Production,0.46,30012.7
170,Peru,Tomatoes,1985,69929,tonnes,Production,0.46,32167.34
170,Peru,Tomatoes,1986,82818,tonnes,Production,0.46,38096.28
170,Peru,Tomatoes,1987,91900,tonnes,Production,0.46,42274
170,Peru,Tomatoes,1988,80710,tonnes,Production,0.46,37126.6
170,Peru,Tomatoes,1989,78183,tonnes,Production,0.46,35964.18
170,Peru,Tomatoes,1990,88487,tonnes,Production,0.46,40704.02
170,Peru,Tomatoes,1991,87275,tonnes,Production,0.46,40146.5
170,Peru,Tomatoes,1992,93787,tonnes,Production,0.46,43142.02
170,Peru,Tomatoes,1993,125595,tonnes,Production,0.46,57773.7
170,Peru,Tomatoes,1994,217739,tonnes,Production,0.46,100159.94
170,Peru,Tomatoes,1995,170674,tonnes,Production,0.46,78510.04
170,Peru,Tomatoes,1996,214983,tonnes,Production,0.46,98892.18
170,Peru,Tomatoes,1997,226013,tonnes,Production,0.46,103965.98
170,Peru,Tomatoes,1998,179070,tonnes,Production,0.46,82372.2
170,Peru,Tomatoes,1999,166458,tonnes,Production,0.46,76570.68
170,Peru,Tomatoes,2000,250500,tonnes,Production,0.46,115230
170,Peru,Tomatoes,2001,188971,tonnes,Production,0.46,86926.66
170,Peru,Tomatoes,2002,130631,tonnes,Production,0.46,60090.26
170,Peru,Tomatoes,2003,149387,tonnes,Production,0.46,68718.02
170,Peru,Tomatoes,2004,183516,tonnes,Production,0.46,84417.36
170,Peru,Tomatoes,2005,159206,tonnes,Production,0.46,73234.76
170,Peru,Tomatoes,2006,169715,tonnes,Production,0.46,78068.9
170,Peru,Tomatoes,2007,173257,tonnes,Production,0.46,79698.22
170,Peru,Tomatoes,2008,210685,tonnes,Production,0.46,96915.1
170,Peru,Tomatoes,2009,221594,tonnes,Production,0.46,101933.24
170,Peru,Tomatoes,2010,224897,tonnes,Production,0.46,103452.62
170,Peru,Tomatoes,2011,186002,tonnes,Production,0.46,85560.92
170,Peru,Tomatoes,2012,229356,tonnes,Production,0.46,105503.76
170,Peru,Tomatoes,2013,253543,tonnes,Production,0.46,116629.78
170,Peru,Tomatoes,2014,265948,tonnes,Production,0.46,122336.08
170,Peru,Tomatoes,2015,236287,tonnes,Production,0.46,108692.02
170,Peru,Tomatoes,2016,232898,tonnes,Production,0.46,107133.08
170,Peru,Tomatoes,2017,220618,tonnes,Production,0.46,101484.28
170,Peru,Tomatoes,2018,253449,tonnes,Production,0.46,116586.54
170,Peru,Tomatoes,2019,202242,tonnes,Production,0.46,93031.32
170,Peru,Cauliflowers and broccoli,1961,12000,tonnes,Production,0.35,4200
170,Peru,Cauliflowers and broccoli,1962,12000,tonnes,Production,0.35,4200
170,Peru,Cauliflowers and broccoli,1963,12000,tonnes,Production,0.35,4200
170,Peru,Cauliflowers and broccoli,1964,13000,tonnes,Production,0.35,4550
170,Peru,Cauliflowers and broccoli,1965,15000,tonnes,Production,0.35,5250
170,Peru,Cauliflowers and broccoli,1966,21860,tonnes,Production,0.35,7651
170,Peru,Cauliflowers and broccoli,1967,19136,tonnes,Production,0.35,6697.6
170,Peru,Cauliflowers and broccoli,1968,8260,tonnes,Production,0.35,2891
170,Peru,Cauliflowers and broccoli,1969,8997,tonnes,Production,0.35,3148.95
170,Peru,Cauliflowers and broccoli,1970,17662,tonnes,Production,0.35,6181.7
170,Peru,Cauliflowers and broccoli,1971,17904,tonnes,Production,0.35,6266.4
170,Peru,Cauliflowers and broccoli,1972,16455,tonnes,Production,0.35,5759.25
170,Peru,Cauliflowers and broccoli,1973,11246,tonnes,Production,0.35,3936.1
170,Peru,Cauliflowers and broccoli,1974,13402,tonnes,Production,0.35,4690.7
170,Peru,Cauliflowers and broccoli,1975,12716,tonnes,Production,0.35,4450.6
170,Peru,Cauliflowers and broccoli,1976,15074,tonnes,Production,0.35,5275.9
170,Peru,Cauliflowers and broccoli,1977,13399,tonnes,Production,0.35,4689.65
170,Peru,Cauliflowers and broccoli,1978,13244,tonnes,Production,0.35,4635.4
170,Peru,Cauliflowers and broccoli,1979,12957,tonnes,Production,0.35,4534.95
170,Peru,Cauliflowers and broccoli,1980,12060,tonnes,Production,0.35,4221
170,Peru,Cauliflowers and broccoli,1981,16050,tonnes,Production,0.35,5617.5
170,Peru,Cauliflowers and broccoli,1982,14786,tonnes,Production,0.35,5175.1
170,Peru,Cauliflowers and broccoli,1983,13758,tonnes,Production,0.35,4815.3
170,Peru,Cauliflowers and broccoli,1984,14675,tonnes,Production,0.35,5136.25
170,Peru,Cauliflowers and broccoli,1985,14689,tonnes,Production,0.35,5141.15
170,Peru,Cauliflowers and broccoli,1986,15290,tonnes,Production,0.35,5351.5
170,Peru,Cauliflowers and broccoli,1987,15116,tonnes,Production,0.35,5290.6
170,Peru,Cauliflowers and broccoli,1988,15951,tonnes,Production,0.35,5582.85
170,Peru,Cauliflowers and broccoli,1989,15728,tonnes,Production,0.35,5504.8
170,Peru,Cauliflowers and broccoli,1990,8386,tonnes,Production,0.35,2935.1
170,Peru,Cauliflowers and broccoli,1991,9926,tonnes,Production,0.35,3474.1
170,Peru,Cauliflowers and broccoli,1992,8741,tonnes,Production,0.35,3059.35
170,Peru,Cauliflowers and broccoli,1993,9393,tonnes,Production,0.35,3287.55
170,Peru,Cauliflowers and broccoli,1994,9790,tonnes,Production,0.35,3426.5
170,Peru,Cauliflowers and broccoli,1995,9979,tonnes,Production,0.35,3492.65
170,Peru,Cauliflowers and broccoli,1996,16709,tonnes,Production,0.35,5848.15
170,Peru,Cauliflowers and broccoli,1997,18369,tonnes,Production,0.35,6429.15
170,Peru,Cauliflowers and broccoli,1998,18677,tonnes,Production,0.35,6536.95
170,Peru,Cauliflowers and broccoli,1999,19935,tonnes,Production,0.35,6977.25
170,Peru,Cauliflowers and broccoli,2000,15407,tonnes,Production,0.35,5392.45
170,Peru,Cauliflowers and broccoli,2001,17213,tonnes,Production,0.35,6024.55
170,Peru,Cauliflowers and broccoli,2002,15679,tonnes,Production,0.35,5487.65
170,Peru,Cauliflowers and broccoli,2003,16041,tonnes,Production,0.35,5614.35
170,Peru,Cauliflowers and broccoli,2004,12792,tonnes,Production,0.35,4477.2
170,Peru,Cauliflowers and broccoli,2005,13939,tonnes,Production,0.35,4878.65
170,Peru,Cauliflowers and broccoli,2006,12844,tonnes,Production,0.35,4495.4
170,Peru,Cauliflowers and broccoli,2007,25465,tonnes,Production,0.35,8912.75
170,Peru,Cauliflowers and broccoli,2008,22350,tonnes,Production,0.35,7822.5
170,Peru,Cauliflowers and broccoli,2009,23238,tonnes,Production,0.35,8133.3
170,Peru,Cauliflowers and broccoli,2010,21857,tonnes,Production,0.35,7649.95
170,Peru,Cauliflowers and broccoli,2011,20264,tonnes,Production,0.35,7092.4
170,Peru,Cauliflowers and broccoli,2012,18353,tonnes,Production,0.35,6423.55
170,Peru,Cauliflowers and broccoli,2013,21097,tonnes,Production,0.35,7383.95
170,Peru,Cauliflowers and broccoli,2014,17547,tonnes,Production,0.35,6141.45
170,Peru,Cauliflowers and broccoli,2015,19517,tonnes,Production,0.35,6830.95
170,Peru,Cauliflowers and broccoli,2016,74401,tonnes,Production,0.35,26040.35
170,Peru,Cauliflowers and broccoli,2017,70237,tonnes,Production,0.35,24582.95
170,Peru,Cauliflowers and broccoli,2018,72464,tonnes,Production,0.35,25362.4
170,Peru,Cauliflowers and broccoli,2019,75171,tonnes,Production,0.35,26309.85
170,Peru,Eggplants (aubergines),1961,NA,tonnes,Production,1.35,NA
170,Peru,Eggplants (aubergines),1962,NA,tonnes,Production,1.35,NA
170,Peru,Eggplants (aubergines),1963,NA,tonnes,Production,1.35,NA
170,Peru,Eggplants (aubergines),1964,NA,tonnes,Production,1.35,NA
170,Peru,Eggplants (aubergines),1965,NA,tonnes,Production,1.35,NA
170,Peru,Eggplants (aubergines),1966,NA,tonnes,Production,1.35,NA
170,Peru,Eggplants (aubergines),1967,NA,tonnes,Production,1.35,NA
170,Peru,Eggplants (aubergines),1968,NA,tonnes,Production,1.35,NA
170,Peru,Eggplants (aubergines),1969,NA,tonnes,Production,1.35,NA
170,Peru,Eggplants (aubergines),1970,NA,tonnes,Production,1.35,NA
170,Peru,Eggplants (aubergines),1971,NA,tonnes,Production,1.35,NA
170,Peru,Eggplants (aubergines),1972,NA,tonnes,Production,1.35,NA
170,Peru,Eggplants (aubergines),1973,NA,tonnes,Production,1.35,NA
170,Peru,Eggplants (aubergines),1974,NA,tonnes,Production,1.35,NA
170,Peru,Eggplants (aubergines),1975,NA,tonnes,Production,1.35,NA
170,Peru,Eggplants (aubergines),1976,NA,tonnes,Production,1.35,NA
170,Peru,Eggplants (aubergines),1977,NA,tonnes,Production,1.35,NA
170,Peru,Eggplants (aubergines),1978,NA,tonnes,Production,1.35,NA
170,Peru,Eggplants (aubergines),1979,NA,tonnes,Production,1.35,NA
170,Peru,Eggplants (aubergines),1980,NA,tonnes,Production,1.35,NA
170,Peru,Eggplants (aubergines),1981,NA,tonnes,Production,1.35,NA
170,Peru,Eggplants (aubergines),1982,NA,tonnes,Production,1.35,NA
170,Peru,Eggplants (aubergines),1983,NA,tonnes,Production,1.35,NA
170,Peru,Eggplants (aubergines),1984,NA,tonnes,Production,1.35,NA
170,Peru,Eggplants (aubergines),1985,NA,tonnes,Production,1.35,NA
170,Peru,Eggplants (aubergines),1986,NA,tonnes,Production,1.35,NA
170,Peru,Eggplants (aubergines),1987,NA,tonnes,Production,1.35,NA
170,Peru,Eggplants (aubergines),1988,NA,tonnes,Production,1.35,NA
170,Peru,Eggplants (aubergines),1989,NA,tonnes,Production,1.35,NA
170,Peru,Eggplants (aubergines),1990,NA,tonnes,Production,1.35,NA
170,Peru,Eggplants (aubergines),1991,NA,tonnes,Production,1.35,NA
170,Peru,Eggplants (aubergines),1992,NA,tonnes,Production,1.35,NA
170,Peru,Eggplants (aubergines),1993,NA,tonnes,Production,1.35,NA
170,Peru,Eggplants (aubergines),1994,NA,tonnes,Production,1.35,NA
170,Peru,Eggplants (aubergines),1995,NA,tonnes,Production,1.35,NA
170,Peru,Eggplants (aubergines),1996,NA,tonnes,Production,1.35,NA
170,Peru,Eggplants (aubergines),1997,NA,tonnes,Production,1.35,NA
170,Peru,Eggplants (aubergines),1998,NA,tonnes,Production,1.35,NA
170,Peru,Eggplants (aubergines),1999,102,tonnes,Production,1.35,137.7
170,Peru,Eggplants (aubergines),2000,100,tonnes,Production,1.35,135
170,Peru,Eggplants (aubergines),2001,105,tonnes,Production,1.35,141.75
170,Peru,Eggplants (aubergines),2002,110,tonnes,Production,1.35,148.5
170,Peru,Eggplants (aubergines),2003,112,tonnes,Production,1.35,151.2
170,Peru,Eggplants (aubergines),2004,115,tonnes,Production,1.35,155.25
170,Peru,Eggplants (aubergines),2005,117,tonnes,Production,1.35,157.95
170,Peru,Eggplants (aubergines),2006,199,tonnes,Production,1.35,268.65
170,Peru,Eggplants (aubergines),2007,293,tonnes,Production,1.35,395.55
170,Peru,Eggplants (aubergines),2008,475,tonnes,Production,1.35,641.25
170,Peru,Eggplants (aubergines),2009,492,tonnes,Production,1.35,664.2
170,Peru,Eggplants (aubergines),2010,350,tonnes,Production,1.35,472.5
170,Peru,Eggplants (aubergines),2011,422,tonnes,Production,1.35,569.7
170,Peru,Eggplants (aubergines),2012,340,tonnes,Production,1.35,459
170,Peru,Eggplants (aubergines),2013,275,tonnes,Production,1.35,371.25
170,Peru,Eggplants (aubergines),2014,322,tonnes,Production,1.35,434.7
170,Peru,Eggplants (aubergines),2015,431,tonnes,Production,1.35,581.85
170,Peru,Eggplants (aubergines),2016,361,tonnes,Production,1.35,487.35
170,Peru,Eggplants (aubergines),2017,261,tonnes,Production,1.35,352.35
170,Peru,Eggplants (aubergines),2018,476,tonnes,Production,1.35,642.6
170,Peru,Eggplants (aubergines),2019,356,tonnes,Production,1.35,480.6
170,Peru,"Onions, dry",1961,57660,tonnes,Production,0.18,10378.8
170,Peru,"Onions, dry",1962,68760,tonnes,Production,0.18,12376.8
170,Peru,"Onions, dry",1963,90720,tonnes,Production,0.18,16329.6
170,Peru,"Onions, dry",1964,124010,tonnes,Production,0.18,22321.8
170,Peru,"Onions, dry",1965,101945,tonnes,Production,0.18,18350.1
170,Peru,"Onions, dry",1966,113773,tonnes,Production,0.18,20479.14
170,Peru,"Onions, dry",1967,125617,tonnes,Production,0.18,22611.06
170,Peru,"Onions, dry",1968,127164,tonnes,Production,0.18,22889.52
170,Peru,"Onions, dry",1969,129605,tonnes,Production,0.18,23328.9
170,Peru,"Onions, dry",1970,159146,tonnes,Production,0.18,28646.28
170,Peru,"Onions, dry",1971,157737,tonnes,Production,0.18,28392.66
170,Peru,"Onions, dry",1972,149947,tonnes,Production,0.18,26990.46
170,Peru,"Onions, dry",1973,136347,tonnes,Production,0.18,24542.46
170,Peru,"Onions, dry",1974,149136,tonnes,Production,0.18,26844.48
170,Peru,"Onions, dry",1975,141554,tonnes,Production,0.18,25479.72
170,Peru,"Onions, dry",1976,153862,tonnes,Production,0.18,27695.16
170,Peru,"Onions, dry",1977,157403,tonnes,Production,0.18,28332.54
170,Peru,"Onions, dry",1978,140816,tonnes,Production,0.18,25346.88
170,Peru,"Onions, dry",1979,146935,tonnes,Production,0.18,26448.3
170,Peru,"Onions, dry",1980,128481,tonnes,Production,0.18,23126.58
170,Peru,"Onions, dry",1981,125820,tonnes,Production,0.18,22647.6
170,Peru,"Onions, dry",1982,135167,tonnes,Production,0.18,24330.06
170,Peru,"Onions, dry",1983,120233,tonnes,Production,0.18,21641.94
170,Peru,"Onions, dry",1984,111023,tonnes,Production,0.18,19984.14
170,Peru,"Onions, dry",1985,124029,tonnes,Production,0.18,22325.22
170,Peru,"Onions, dry",1986,132078,tonnes,Production,0.18,23774.04
170,Peru,"Onions, dry",1987,132397,tonnes,Production,0.18,23831.46
170,Peru,"Onions, dry",1988,154901,tonnes,Production,0.18,27882.18
170,Peru,"Onions, dry",1989,159497,tonnes,Production,0.18,28709.46
170,Peru,"Onions, dry",1990,151050,tonnes,Production,0.18,27189
170,Peru,"Onions, dry",1991,131648,tonnes,Production,0.18,23696.64
170,Peru,"Onions, dry",1992,149732,tonnes,Production,0.18,26951.76
170,Peru,"Onions, dry",1993,150820,tonnes,Production,0.18,27147.6
170,Peru,"Onions, dry",1994,187108,tonnes,Production,0.18,33679.44
170,Peru,"Onions, dry",1995,184727,tonnes,Production,0.18,33250.86
170,Peru,"Onions, dry",1996,236115,tonnes,Production,0.18,42500.7
