Area.Code..FAO.,Nation,Item,Year,Value,Unit,Element,EmissionFactorTONco2e,ef_agactivity_fruits_gg_ch4_ha
95,Honduras,Bananas,1978,1266518,tonnes,Production,0.79,1000549.22
95,Honduras,Bananas,1979,1449127,tonnes,Production,0.79,1144810.33
95,Honduras,Bananas,1980,1401000,tonnes,Production,0.79,1106790
95,Honduras,Bananas,1981,1355160,tonnes,Production,0.79,1070576.4
95,Honduras,Bananas,1982,1424942,tonnes,Production,0.79,1125704.18
95,Honduras,Bananas,1983,1186386,tonnes,Production,0.79,937244.94
95,Honduras,Bananas,1984,992636,tonnes,Production,0.79,784182.44
95,Honduras,Bananas,1985,1091409,tonnes,Production,0.79,862213.11
95,Honduras,Bananas,1986,1032010,tonnes,Production,0.79,815287.9
95,Honduras,Bananas,1987,1166284,tonnes,Production,0.79,921364.36
95,Honduras,Bananas,1988,1179900,tonnes,Production,0.79,932121
95,Honduras,Bananas,1989,1091948,tonnes,Production,0.79,862638.92
95,Honduras,Bananas,1990,1045718,tonnes,Production,0.79,826117.22
95,Honduras,Bananas,1991,972532,tonnes,Production,0.79,768300.28
95,Honduras,Bananas,1992,1022681,tonnes,Production,0.79,807917.99
95,Honduras,Bananas,1993,1012868,tonnes,Production,0.79,800165.72
95,Honduras,Bananas,1994,839136,tonnes,Production,0.79,662917.44
95,Honduras,Bananas,1995,866814,tonnes,Production,0.79,684783.06
95,Honduras,Bananas,1996,1022120,tonnes,Production,0.79,807474.8
95,Honduras,Bananas,1997,945650,tonnes,Production,0.79,747063.5
95,Honduras,Bananas,1998,861916,tonnes,Production,0.79,680913.64
95,Honduras,Bananas,1999,452579,tonnes,Production,0.79,357537.41
95,Honduras,Bananas,2000,469000,tonnes,Production,0.79,370510
95,Honduras,Bananas,2001,515844,tonnes,Production,0.79,407516.76
95,Honduras,Bananas,2002,659324,tonnes,Production,0.79,520865.96
95,Honduras,Bananas,2003,735174,tonnes,Production,0.79,580787.46
95,Honduras,Bananas,2004,811232,tonnes,Production,0.79,640873.28
95,Honduras,Bananas,2005,887072,tonnes,Production,0.79,700786.88
95,Honduras,Bananas,2006,612511,tonnes,Production,0.79,483883.69
95,Honduras,Bananas,2007,690479,tonnes,Production,0.79,545478.41
95,Honduras,Bananas,2008,690503,tonnes,Production,0.79,545497.37
95,Honduras,Bananas,2009,718597,tonnes,Production,0.79,567691.63
95,Honduras,Bananas,2010,856270,tonnes,Production,0.79,676453.3
95,Honduras,Bananas,2011,830322,tonnes,Production,0.79,655954.38
95,Honduras,Bananas,2012,879522,tonnes,Production,0.79,694822.38
95,Honduras,Bananas,2013,730789,tonnes,Production,0.79,577323.31
95,Honduras,Bananas,2014,658888,tonnes,Production,0.79,520521.52
95,Honduras,Bananas,2015,727663,tonnes,Production,0.79,574853.77
95,Honduras,Bananas,2016,725402,tonnes,Production,0.79,573067.58
95,Honduras,Bananas,2017,679050,tonnes,Production,0.79,536449.5
95,Honduras,Bananas,2018,671251,tonnes,Production,0.79,530288.29
95,Honduras,Bananas,2019,634100,tonnes,Production,0.79,500939
95,Honduras,Oranges,1961,11190,tonnes,Production,0.35,3916.5
95,Honduras,Oranges,1962,12029,tonnes,Production,0.35,4210.15
95,Honduras,Oranges,1963,12222,tonnes,Production,0.35,4277.7
95,Honduras,Oranges,1964,13119,tonnes,Production,0.35,4591.65
95,Honduras,Oranges,1965,15231,tonnes,Production,0.35,5330.85
95,Honduras,Oranges,1966,17862,tonnes,Production,0.35,6251.7
95,Honduras,Oranges,1967,18748,tonnes,Production,0.35,6561.8
95,Honduras,Oranges,1968,16737,tonnes,Production,0.35,5857.95
95,Honduras,Oranges,1969,17380,tonnes,Production,0.35,6083
95,Honduras,Oranges,1970,18266,tonnes,Production,0.35,6393.1
95,Honduras,Oranges,1971,19300,tonnes,Production,0.35,6755
95,Honduras,Oranges,1972,25088,tonnes,Production,0.35,8780.8
95,Honduras,Oranges,1973,27000,tonnes,Production,0.35,9450
95,Honduras,Oranges,1974,27000,tonnes,Production,0.35,9450
95,Honduras,Oranges,1975,28000,tonnes,Production,0.35,9800
95,Honduras,Oranges,1976,30000,tonnes,Production,0.35,10500
95,Honduras,Oranges,1977,32000,tonnes,Production,0.35,11200
95,Honduras,Oranges,1978,34000,tonnes,Production,0.35,11900
95,Honduras,Oranges,1979,36400,tonnes,Production,0.35,12740
95,Honduras,Oranges,1980,36400,tonnes,Production,0.35,12740
95,Honduras,Oranges,1981,41600,tonnes,Production,0.35,14560
95,Honduras,Oranges,1982,45300,tonnes,Production,0.35,15855
95,Honduras,Oranges,1983,46000,tonnes,Production,0.35,16100
95,Honduras,Oranges,1984,48000,tonnes,Production,0.35,16800
95,Honduras,Oranges,1985,50000,tonnes,Production,0.35,17500
95,Honduras,Oranges,1986,53000,tonnes,Production,0.35,18550
95,Honduras,Oranges,1987,56000,tonnes,Production,0.35,19600
95,Honduras,Oranges,1988,59000,tonnes,Production,0.35,20650
95,Honduras,Oranges,1989,62980,tonnes,Production,0.35,22043
95,Honduras,Oranges,1990,36100,tonnes,Production,0.35,12635
95,Honduras,Oranges,1991,42933,tonnes,Production,0.35,15026.55
95,Honduras,Oranges,1992,90569,tonnes,Production,0.35,31699.15
95,Honduras,Oranges,1993,85474,tonnes,Production,0.35,29915.9
95,Honduras,Oranges,1994,85500,tonnes,Production,0.35,29925
95,Honduras,Oranges,1995,85000,tonnes,Production,0.35,29750
95,Honduras,Oranges,1996,85000,tonnes,Production,0.35,29750
95,Honduras,Oranges,1997,85000,tonnes,Production,0.35,29750
95,Honduras,Oranges,1998,106000,tonnes,Production,0.35,37100
95,Honduras,Oranges,1999,126172,tonnes,Production,0.35,44160.2
95,Honduras,Oranges,2000,120000,tonnes,Production,0.35,42000
95,Honduras,Oranges,2001,142000,tonnes,Production,0.35,49700
95,Honduras,Oranges,2002,240325,tonnes,Production,0.35,84113.75
95,Honduras,Oranges,2003,255201,tonnes,Production,0.35,89320.35
95,Honduras,Oranges,2004,270118,tonnes,Production,0.35,94541.3
95,Honduras,Oranges,2005,284994,tonnes,Production,0.35,99747.9
95,Honduras,Oranges,2006,290000,tonnes,Production,0.35,101500
95,Honduras,Oranges,2007,236709,tonnes,Production,0.35,82848.15
95,Honduras,Oranges,2008,239786,tonnes,Production,0.35,83925.1
95,Honduras,Oranges,2009,244841,tonnes,Production,0.35,85694.35
95,Honduras,Oranges,2010,224146,tonnes,Production,0.35,78451.1
95,Honduras,Oranges,2011,271736,tonnes,Production,0.35,95107.6
95,Honduras,Oranges,2012,276036,tonnes,Production,0.35,96612.6
95,Honduras,Oranges,2013,283202,tonnes,Production,0.35,99120.7
95,Honduras,Oranges,2014,134234,tonnes,Production,0.35,46981.9
95,Honduras,Oranges,2015,216645,tonnes,Production,0.35,75825.75
95,Honduras,Oranges,2016,297804,tonnes,Production,0.35,104231.4
95,Honduras,Oranges,2017,304788,tonnes,Production,0.35,106675.8
95,Honduras,Oranges,2018,274157,tonnes,Production,0.35,95954.95
95,Honduras,Oranges,2019,268381,tonnes,Production,0.35,93933.35
95,Honduras,Lemons and limes,1961,NA,tonnes,Production,0.3,NA
95,Honduras,Lemons and limes,1962,NA,tonnes,Production,0.3,NA
95,Honduras,Lemons and limes,1963,NA,tonnes,Production,0.3,NA
95,Honduras,Lemons and limes,1964,NA,tonnes,Production,0.3,NA
95,Honduras,Lemons and limes,1965,NA,tonnes,Production,0.3,NA
95,Honduras,Lemons and limes,1966,NA,tonnes,Production,0.3,NA
95,Honduras,Lemons and limes,1967,NA,tonnes,Production,0.3,NA
95,Honduras,Lemons and limes,1968,NA,tonnes,Production,0.3,NA
95,Honduras,Lemons and limes,1969,NA,tonnes,Production,0.3,NA
95,Honduras,Lemons and limes,1970,NA,tonnes,Production,0.3,NA
95,Honduras,Lemons and limes,1971,NA,tonnes,Production,0.3,NA
95,Honduras,Lemons and limes,1972,NA,tonnes,Production,0.3,NA
95,Honduras,Lemons and limes,1973,NA,tonnes,Production,0.3,NA
95,Honduras,Lemons and limes,1974,NA,tonnes,Production,0.3,NA
95,Honduras,Lemons and limes,1975,NA,tonnes,Production,0.3,NA
95,Honduras,Lemons and limes,1976,NA,tonnes,Production,0.3,NA
95,Honduras,Lemons and limes,1977,NA,tonnes,Production,0.3,NA
95,Honduras,Lemons and limes,1978,NA,tonnes,Production,0.3,NA
95,Honduras,Lemons and limes,1979,NA,tonnes,Production,0.3,NA
95,Honduras,Lemons and limes,1980,NA,tonnes,Production,0.3,NA
95,Honduras,Lemons and limes,1981,NA,tonnes,Production,0.3,NA
95,Honduras,Lemons and limes,1982,NA,tonnes,Production,0.3,NA
95,Honduras,Lemons and limes,1983,NA,tonnes,Production,0.3,NA
95,Honduras,Lemons and limes,1984,NA,tonnes,Production,0.3,NA
95,Honduras,Lemons and limes,1985,NA,tonnes,Production,0.3,NA
95,Honduras,Lemons and limes,1986,NA,tonnes,Production,0.3,NA
95,Honduras,Lemons and limes,1987,NA,tonnes,Production,0.3,NA
95,Honduras,Lemons and limes,1988,NA,tonnes,Production,0.3,NA
95,Honduras,Lemons and limes,1989,NA,tonnes,Production,0.3,NA
95,Honduras,Lemons and limes,1990,1564,tonnes,Production,0.3,469.2
95,Honduras,Lemons and limes,1991,2136,tonnes,Production,0.3,640.8
95,Honduras,Lemons and limes,1992,2195,tonnes,Production,0.3,658.5
95,Honduras,Lemons and limes,1993,4407,tonnes,Production,0.3,1322.1
95,Honduras,Lemons and limes,1994,4450,tonnes,Production,0.3,1335
95,Honduras,Lemons and limes,1995,4500,tonnes,Production,0.3,1350
95,Honduras,Lemons and limes,1996,4500,tonnes,Production,0.3,1350
95,Honduras,Lemons and limes,1997,4500,tonnes,Production,0.3,1350
95,Honduras,Lemons and limes,1998,4699,tonnes,Production,0.3,1409.7
95,Honduras,Lemons and limes,1999,4614,tonnes,Production,0.3,1384.2
95,Honduras,Lemons and limes,2000,4700,tonnes,Production,0.3,1410
95,Honduras,Lemons and limes,2001,4700,tonnes,Production,0.3,1410
95,Honduras,Lemons and limes,2002,5922,tonnes,Production,0.3,1776.6
95,Honduras,Lemons and limes,2003,7067,tonnes,Production,0.3,2120.1
95,Honduras,Lemons and limes,2004,8215,tonnes,Production,0.3,2464.5
95,Honduras,Lemons and limes,2005,9320,tonnes,Production,0.3,2796
95,Honduras,Lemons and limes,2006,9800,tonnes,Production,0.3,2940
95,Honduras,Lemons and limes,2007,9623,tonnes,Production,0.3,2886.9
95,Honduras,Lemons and limes,2008,9969,tonnes,Production,0.3,2990.7
95,Honduras,Lemons and limes,2009,9413,tonnes,Production,0.3,2823.9
95,Honduras,Lemons and limes,2010,8886,tonnes,Production,0.3,2665.8
95,Honduras,Lemons and limes,2011,9571,tonnes,Production,0.3,2871.3
95,Honduras,Lemons and limes,2012,10340,tonnes,Production,0.3,3102
95,Honduras,Lemons and limes,2013,10993,tonnes,Production,0.3,3297.9
95,Honduras,Lemons and limes,2014,20871,tonnes,Production,0.3,6261.3
95,Honduras,Lemons and limes,2015,20173,tonnes,Production,0.3,6051.9
95,Honduras,Lemons and limes,2016,44126,tonnes,Production,0.3,13237.8
95,Honduras,Lemons and limes,2017,35960,tonnes,Production,0.3,10788
95,Honduras,Lemons and limes,2018,24747,tonnes,Production,0.3,7424.1
95,Honduras,Lemons and limes,2019,24976,tonnes,Production,0.3,7492.8
95,Honduras,Grapefruit (inc. pomelos),1974,7350,tonnes,Production,0.41,3013.5
95,Honduras,Grapefruit (inc. pomelos),1975,13000,tonnes,Production,0.41,5330
95,Honduras,Grapefruit (inc. pomelos),1976,18000,tonnes,Production,0.41,7380
95,Honduras,Grapefruit (inc. pomelos),1977,19000,tonnes,Production,0.41,7790
95,Honduras,Grapefruit (inc. pomelos),1978,19000,tonnes,Production,0.41,7790
95,Honduras,Grapefruit (inc. pomelos),1979,20200,tonnes,Production,0.41,8282
95,Honduras,Grapefruit (inc. pomelos),1980,21200,tonnes,Production,0.41,8692
95,Honduras,Grapefruit (inc. pomelos),1981,23500,tonnes,Production,0.41,9635
95,Honduras,Grapefruit (inc. pomelos),1982,28900,tonnes,Production,0.41,11849
95,Honduras,Grapefruit (inc. pomelos),1983,29000,tonnes,Production,0.41,11890
95,Honduras,Grapefruit (inc. pomelos),1984,29800,tonnes,Production,0.41,12218
95,Honduras,Grapefruit (inc. pomelos),1985,32700,tonnes,Production,0.41,13407
95,Honduras,Grapefruit (inc. pomelos),1986,33804,tonnes,Production,0.41,13859.64
95,Honduras,Grapefruit (inc. pomelos),1987,30000,tonnes,Production,0.41,12300
95,Honduras,Grapefruit (inc. pomelos),1988,34500,tonnes,Production,0.41,14145
95,Honduras,Grapefruit (inc. pomelos),1989,40000,tonnes,Production,0.41,16400
95,Honduras,Grapefruit (inc. pomelos),1990,34000,tonnes,Production,0.41,13940
95,Honduras,Grapefruit (inc. pomelos),1991,40000,tonnes,Production,0.41,16400
95,Honduras,Grapefruit (inc. pomelos),1992,23720,tonnes,Production,0.41,9725.2
95,Honduras,Grapefruit (inc. pomelos),1993,27639,tonnes,Production,0.41,11331.99
95,Honduras,Grapefruit (inc. pomelos),1994,28000,tonnes,Production,0.41,11480
95,Honduras,Grapefruit (inc. pomelos),1995,30000,tonnes,Production,0.41,12300
95,Honduras,Grapefruit (inc. pomelos),1996,32000,tonnes,Production,0.41,13120
95,Honduras,Grapefruit (inc. pomelos),1997,34000,tonnes,Production,0.41,13940
95,Honduras,Grapefruit (inc. pomelos),1998,35057,tonnes,Production,0.41,14373.37
95,Honduras,Grapefruit (inc. pomelos),1999,17875,tonnes,Production,0.41,7328.75
95,Honduras,Grapefruit (inc. pomelos),2000,17500,tonnes,Production,0.41,7175
95,Honduras,Grapefruit (inc. pomelos),2001,17500,tonnes,Production,0.41,7175
95,Honduras,Grapefruit (inc. pomelos),2002,15542,tonnes,Production,0.41,6372.22
95,Honduras,Grapefruit (inc. pomelos),2003,19000,tonnes,Production,0.41,7790
95,Honduras,Grapefruit (inc. pomelos),2004,20000,tonnes,Production,0.41,8200
95,Honduras,Grapefruit (inc. pomelos),2005,20000,tonnes,Production,0.41,8200
95,Honduras,Grapefruit (inc. pomelos),2006,20000,tonnes,Production,0.41,8200
95,Honduras,Grapefruit (inc. pomelos),2007,22000,tonnes,Production,0.41,9020
95,Honduras,Grapefruit (inc. pomelos),2008,23000,tonnes,Production,0.41,9430
95,Honduras,Grapefruit (inc. pomelos),2009,10992,tonnes,Production,0.41,4506.72
95,Honduras,Grapefruit (inc. pomelos),2010,29303,tonnes,Production,0.41,12014.23
95,Honduras,Grapefruit (inc. pomelos),2011,25359,tonnes,Production,0.41,10397.19
95,Honduras,Grapefruit (inc. pomelos),2012,33524,tonnes,Production,0.41,13744.84
95,Honduras,Grapefruit (inc. pomelos),2013,26767,tonnes,Production,0.41,10974.47
95,Honduras,Grapefruit (inc. pomelos),2014,23530,tonnes,Production,0.41,9647.3
95,Honduras,Grapefruit (inc. pomelos),2015,24318,tonnes,Production,0.41,9970.38
95,Honduras,Grapefruit (inc. pomelos),2016,25334,tonnes,Production,0.41,10386.94
95,Honduras,Grapefruit (inc. pomelos),2017,25466,tonnes,Production,0.41,10441.06
95,Honduras,Grapefruit (inc. pomelos),2018,25599,tonnes,Production,0.41,10495.59
95,Honduras,Grapefruit (inc. pomelos),2019,25732,tonnes,Production,0.41,10550.12
95,Honduras,Apples,1961,NA,tonnes,Production,0.36,NA
95,Honduras,Apples,1962,NA,tonnes,Production,0.36,NA
95,Honduras,Apples,1963,NA,tonnes,Production,0.36,NA
95,Honduras,Apples,1964,NA,tonnes,Production,0.36,NA
95,Honduras,Apples,1965,NA,tonnes,Production,0.36,NA
95,Honduras,Apples,1966,NA,tonnes,Production,0.36,NA
95,Honduras,Apples,1967,NA,tonnes,Production,0.36,NA
95,Honduras,Apples,1968,NA,tonnes,Production,0.36,NA
95,Honduras,Apples,1969,NA,tonnes,Production,0.36,NA
95,Honduras,Apples,1970,NA,tonnes,Production,0.36,NA
95,Honduras,Apples,1971,NA,tonnes,Production,0.36,NA
95,Honduras,Apples,1972,NA,tonnes,Production,0.36,NA
95,Honduras,Apples,1973,NA,tonnes,Production,0.36,NA
95,Honduras,Apples,1974,NA,tonnes,Production,0.36,NA
95,Honduras,Apples,1975,NA,tonnes,Production,0.36,NA
95,Honduras,Apples,1976,NA,tonnes,Production,0.36,NA
95,Honduras,Apples,1977,NA,tonnes,Production,0.36,NA
95,Honduras,Apples,1978,NA,tonnes,Production,0.36,NA
95,Honduras,Apples,1979,NA,tonnes,Production,0.36,NA
95,Honduras,Apples,1980,NA,tonnes,Production,0.36,NA
95,Honduras,Apples,1981,NA,tonnes,Production,0.36,NA
95,Honduras,Apples,1982,NA,tonnes,Production,0.36,NA
95,Honduras,Apples,1983,NA,tonnes,Production,0.36,NA
95,Honduras,Apples,1984,NA,tonnes,Production,0.36,NA
95,Honduras,Apples,1985,NA,tonnes,Production,0.36,NA
95,Honduras,Apples,1986,NA,tonnes,Production,0.36,NA
95,Honduras,Apples,1987,NA,tonnes,Production,0.36,NA
95,Honduras,Apples,1988,NA,tonnes,Production,0.36,NA
95,Honduras,Apples,1989,NA,tonnes,Production,0.36,NA
95,Honduras,Apples,1990,115,tonnes,Production,0.36,41.4
95,Honduras,Apples,1991,135,tonnes,Production,0.36,48.6
95,Honduras,Apples,1992,135,tonnes,Production,0.36,48.6
95,Honduras,Apples,1993,150,tonnes,Production,0.36,54
95,Honduras,Apples,1994,156,tonnes,Production,0.36,56.16
95,Honduras,Apples,1995,150,tonnes,Production,0.36,54
95,Honduras,Apples,1996,149,tonnes,Production,0.36,53.64
95,Honduras,Apples,1997,150,tonnes,Production,0.36,54
95,Honduras,Apples,1998,151,tonnes,Production,0.36,54.36
95,Honduras,Apples,1999,150,tonnes,Production,0.36,54
95,Honduras,Apples,2000,152,tonnes,Production,0.36,54.72
95,Honduras,Apples,2001,145,tonnes,Production,0.36,52.2
95,Honduras,Apples,2002,159,tonnes,Production,0.36,57.24
95,Honduras,Apples,2003,160,tonnes,Production,0.36,57.6
95,Honduras,Apples,2004,161,tonnes,Production,0.36,57.96
95,Honduras,Apples,2005,162,tonnes,Production,0.36,58.32
95,Honduras,Apples,2006,175,tonnes,Production,0.36,63
95,Honduras,Apples,2007,173,tonnes,Production,0.36,62.28
95,Honduras,Apples,2008,171,tonnes,Production,0.36,61.56
95,Honduras,Apples,2009,172,tonnes,Production,0.36,61.92
95,Honduras,Apples,2010,174,tonnes,Production,0.36,62.64
95,Honduras,Apples,2011,175,tonnes,Production,0.36,63
95,Honduras,Apples,2012,177,tonnes,Production,0.36,63.72
95,Honduras,Apples,2013,178,tonnes,Production,0.36,64.08
95,Honduras,Apples,2014,180,tonnes,Production,0.36,64.8
95,Honduras,Apples,2015,183,tonnes,Production,0.36,65.88
95,Honduras,Apples,2016,183,tonnes,Production,0.36,65.88
95,Honduras,Apples,2017,185,tonnes,Production,0.36,66.6
95,Honduras,Apples,2018,186,tonnes,Production,0.36,66.96
95,Honduras,Apples,2019,187,tonnes,Production,0.36,67.32
109,Jamaica,Bananas,1961,176300,tonnes,Production,0.79,139277
109,Jamaica,Bananas,1962,183500,tonnes,Production,0.79,144965
109,Jamaica,Bananas,1963,199300,tonnes,Production,0.79,157447
109,Jamaica,Bananas,1964,213600,tonnes,Production,0.79,168744
109,Jamaica,Bananas,1965,238900,tonnes,Production,0.79,188731
109,Jamaica,Bananas,1966,240400,tonnes,Production,0.79,189916
109,Jamaica,Bananas,1967,234200,tonnes,Production,0.79,185018
109,Jamaica,Bananas,1968,198000,tonnes,Production,0.79,156420
109,Jamaica,Bananas,1969,196000,tonnes,Production,0.79,154840
109,Jamaica,Bananas,1970,195000,tonnes,Production,0.79,154050
109,Jamaica,Bananas,1971,187000,tonnes,Production,0.79,147730
109,Jamaica,Bananas,1972,189000,tonnes,Production,0.79,149310
109,Jamaica,Bananas,1973,169000,tonnes,Production,0.79,133510
109,Jamaica,Bananas,1974,132000,tonnes,Production,0.79,104280
109,Jamaica,Bananas,1975,127000,tonnes,Production,0.79,100330
109,Jamaica,Bananas,1976,140000,tonnes,Production,0.79,110600
109,Jamaica,Bananas,1977,160000,tonnes,Production,0.79,126400
109,Jamaica,Bananas,1978,160000,tonnes,Production,0.79,126400
109,Jamaica,Bananas,1979,170000,tonnes,Production,0.79,134300
109,Jamaica,Bananas,1980,140000,tonnes,Production,0.79,110600
109,Jamaica,Bananas,1981,150000,tonnes,Production,0.79,118500
109,Jamaica,Bananas,1982,160000,tonnes,Production,0.79,126400
109,Jamaica,Bananas,1983,160000,tonnes,Production,0.79,126400
109,Jamaica,Bananas,1984,155000,tonnes,Production,0.79,122450
109,Jamaica,Bananas,1985,150000,tonnes,Production,0.79,118500
109,Jamaica,Bananas,1986,145000,tonnes,Production,0.79,114550
109,Jamaica,Bananas,1987,140000,tonnes,Production,0.79,110600
109,Jamaica,Bananas,1988,135000,tonnes,Production,0.79,106650
109,Jamaica,Bananas,1989,130000,tonnes,Production,0.79,102700
109,Jamaica,Bananas,1990,127660,tonnes,Production,0.79,100851.4
109,Jamaica,Bananas,1991,134000,tonnes,Production,0.79,105860
109,Jamaica,Bananas,1992,130000,tonnes,Production,0.79,102700
109,Jamaica,Bananas,1993,125000,tonnes,Production,0.79,98750
109,Jamaica,Bananas,1994,120000,tonnes,Production,0.79,94800
109,Jamaica,Bananas,1995,130000,tonnes,Production,0.79,102700
109,Jamaica,Bananas,1996,135000,tonnes,Production,0.79,106650
109,Jamaica,Bananas,1997,130000,tonnes,Production,0.79,102700
109,Jamaica,Bananas,1998,120000,tonnes,Production,0.79,94800
109,Jamaica,Bananas,1999,112000,tonnes,Production,0.79,88480
109,Jamaica,Bananas,2000,102000,tonnes,Production,0.79,80580
109,Jamaica,Bananas,2001,108000,tonnes,Production,0.79,85320
109,Jamaica,Bananas,2002,109000,tonnes,Production,0.79,86110
109,Jamaica,Bananas,2003,115000,tonnes,Production,0.79,90850
109,Jamaica,Bananas,2004,125000,tonnes,Production,0.79,98750
109,Jamaica,Bananas,2005,104318,tonnes,Production,0.79,82411.22
109,Jamaica,Bananas,2006,86231,tonnes,Production,0.79,68122.49
109,Jamaica,Bananas,2007,83637,tonnes,Production,0.79,66073.23
109,Jamaica,Bananas,2008,36200,tonnes,Production,0.79,28598
109,Jamaica,Bananas,2009,52765,tonnes,Production,0.79,41684.35
109,Jamaica,Bananas,2010,53649,tonnes,Production,0.79,42382.71
109,Jamaica,Bananas,2011,46660,tonnes,Production,0.79,36861.4
109,Jamaica,Bananas,2012,47473,tonnes,Production,0.79,37503.67
109,Jamaica,Bananas,2013,37211,tonnes,Production,0.79,29396.69
109,Jamaica,Bananas,2014,51581,tonnes,Production,0.79,40748.99
